quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id
199002,1,210101,12,0.47,,210101
198804,1,210101,9,0.36000001,,210101
200003,72,210101,3,0.64999998,,210101
199310,14,210101,9,0.72000003,,210101
199307,911,210101,3,0.60000002,,210101
198901,12,210101,11,0.57999998,,210101
198907,7,210101,4,0.44,,210101
199308,1,210101,7,0.70999998,,210101
200306,2,210101,2,0.69,,210101
200010,802,210101,12,0.49000001,S,210101
199703,127,210101,13,0.38999999,,210101
199805,807,210101,7,0.38999999,,210101
198811,3,210101,3,0.64999998,,210101
200212,941,210101,6,0.58999997,,210101
199811,203,210101,3,0.80000001,,210101
199201,2,210101,2,0.49000001,,210101
199408,4,210101,12,0.38999999,,210101
200308,80,210101,7,0.85000002,,210101
199206,4,210101,5,0.50999999,,210101
199011,7,210101,8,0.44,,210101
198909,8,210101,12,0.61000001,,210101
199212,801,210101,3,0.44,,210101
199505,22,210101,12,0.44999999,,210101
199107,2,210101,12,0.61000001,,210101
200112,937,210101,9,0.58999997,,210101
198809,33,210101,4,0.62,,210101
199604,11,210101,12,0.47,,210101
199408,910,210101,10,0.47,,210101
199507,141,210101,9,0.81999999,,210101
199212,803,210101,11,0.51999998,,210101
198810,72,210101,4,0.44,,210101
200008,124,210101,2,0.73000002,,210101
200210,802,210101,3,0.49000001,,210101
200006,808,210101,4,0.34999999,,210101
199411,910,210101,8,0.31999999,,210101
199212,1,210101,6,0.49000001,,210101
199809,9,210101,13,0.49000001,S,210101
199311,169,210101,4,0.38999999,,210101
199701,901,210101,2,0.41999999,,210101
198810,9,210101,11,0.56,,210101
200008,64,210101,7,0.87,,210101
199904,937,210101,10,0.44999999,,210101
200009,68,210101,3,0.98000002,,210101
199001,1,210101,4,0.46000001,,210101
199804,26,210101,7,0.56999999,,210101
198912,2,210101,2,0.41999999,,210101
199212,73,210101,3,0.50999999,,210101
199410,111,210101,5,0.75999999,,210101
199605,801,210101,12,0.34999999,S,210101
199706,15,210101,10,0.41999999,R,210101
199212,97,210101,12,0.44999999,,210101
199603,901,210101,9,0.41999999,,210101
199203,72,210101,10,0.69999999,,210101
199602,25,210101,11,0.58999997,,210101
200306,941,210101,5,0.63999999,,210101
198804,1,210101,12,0.38999999,,210101
200002,50,210101,3,1.02,,210101
199505,33,210101,7,0.58999997,,210101
199008,9,210101,7,0.44,,210101
199712,63,210101,6,0.88999999,,210101
199309,803,210101,9,0.38999999,,210101
199706,801,210101,2,0.55000001,,210101
199404,4,210101,5,0.34,,210101
200201,85,210101,12,0.64999998,C,210101
200301,802,210101,2,0.58999997,,210101
198906,41,210101,5,0.57999998,,210101
200206,21,210101,9,0.92000002,,210101
199307,802,210101,9,0.64999998,,210101
198909,1,210101,11,0.47,,210101
199505,18,210101,9,0.68000001,,210101
199404,901,210101,5,0.28999999,,210101
199607,5,210101,7,0.82999998,,210101
200305,185,210101,2,0.97000003,,210101
200109,34,210101,3,0.34999999,S,210101
199501,926,210101,3,0.38999999,,210101
199712,161,210101,12,0.49000001,,210101
199002,20,210101,7,0.41,,210101
200005,801,210101,12,0.41999999,,210101
199401,1,210101,10,0.49000001,,210101
199604,803,210101,3,0.27000001,,210101
200010,115,210101,3,0.92000002,,210101
199410,22,210101,3,0.58999997,,210101
198909,72,210101,4,0.47,,210101
200009,807,210101,11,0.38999999,,210101
199002,2,210101,11,0.38999999,,210101
199801,43,210101,3,0.88,,210101
199311,18,210101,9,0.63999999,,210101
199103,6,210101,12,0.54000002,,210101
199005,6,210101,12,0.51999998,,210101
199010,1,210101,12,0.44999999,,210101
199612,911,210101,11,0.63,,210101
199510,96,210101,2,0.87,,210101
199208,910,210101,9,0.44999999,,210101
199405,10,210101,6,0.81,,210101
199907,802,210101,2,0.63,,210101
200305,803,210101,8,0.44999999,,210101
199501,122,210101,3,0.75999999,,210101
200303,937,210101,4,0.58999997,,210101
199311,9,210101,13,0.70999998,,210101
199104,3,210101,5,0.58999997,,210101
199510,42,210101,7,0.64999998,,210101
199603,105,210101,9,0.75999999,,210101
198810,3,210101,9,0.47999999,,210101
200210,801,210101,12,0.57999998,Q,210101
199701,11,210101,12,0.55000001,,210101
199208,33,210101,7,0.68000001,,210101
199011,59,210101,8,0.64999998,,210101
200002,807,210101,2,0.38999999,,210101
200103,802,210101,3,0.44999999,,210101
199203,105,210101,3,0.79000002,,210101
200111,937,210101,10,0.58999997,,210101
199405,1,210101,2,0.38999999,,210101
200308,964,210101,6,0.63999999,,210101
200206,166,210101,5,0.88,,210101
198803,53,210101,9,0.34999999,,210101
199111,1,210101,12,0.47999999,,210101
199411,65,210101,12,0.69999999,,210101
198811,41,210101,5,0.56,,210101
199505,803,210101,8,0.34999999,,210101
199401,803,210101,4,0.28999999,,210101
200004,808,210101,8,0.72000003,,210101
199412,801,210101,9,0.38999999,,210101
199208,803,210101,11,0.51999998,,210101
199204,802,210101,6,0.49000001,,210101
199304,10,210101,3,0.70999998,,210101
199805,9,210101,3,0.57999998,,210101
199606,262,210101,10,0.81,,210101
199007,45,210101,7,0.69,,210101
199703,803,210101,11,0.25,S,210101
199005,2,210101,2,0.60000002,,210101
199010,18,210101,3,0.66000003,,210101
198910,49,210101,5,0.61000001,,210101
199003,1,210101,8,0.47,,210101
199009,31,210101,3,0.58999997,,210101
199104,1,210101,7,0.63,,210101
199405,801,210101,11,0.38999999,,210101
198909,4,210101,4,0.57999998,,210101
200310,953,210101,8,0.44999999,,210101
198806,17,210101,4,0.61000001,,210101
200005,808,210101,10,0.34999999,,210101
199309,150,210101,5,0.38999999,,210101
199810,68,210101,3,0.93000001,,210101
199712,910,210101,10,0.37,S,210101
199004,12,210101,3,0.64999998,,210101
200210,941,210101,7,0.58999997,,210101
199910,57,210101,8,0.77999997,,210101
199302,73,210101,3,0.50999999,,210101
199005,49,210101,5,0.61000001,,210101
198905,20,210101,3,0.44,,210101
199211,88,210101,3,0.74000001,,210101
200309,99,210101,12,0.76999998,,210101
200401,78,210101,9,0.46000001,,210101
199803,53,210101,12,0.76999998,,210101
199505,1,210101,2,0.51999998,,210101
199810,136,210101,4,0.85000002,,210101
199001,1,210101,6,0.47999999,,210101
199803,64,210101,7,0.76999998,,210101
199901,807,210101,10,0.38999999,,210101
200302,953,210101,2,0.38999999,,210101
200201,803,210101,8,0.38999999,,210101
199306,4,210101,12,0.49000001,S,210101
199109,13,210101,10,0.47,,210101
199406,15,210101,10,0.62,,210101
199203,86,210101,10,0.49000001,,210101
199001,2,210101,2,0.41999999,,210101
200301,803,210101,4,0.19,,210101
199203,5,210101,7,0.76999998,,210101
198807,127,210101,13,0.54000002,,210101
200308,963,210101,2,0.63,,210101
200302,130,210101,2,0.66000003,,210101
199504,98,210101,2,0.79000002,,210101
199605,60,210101,12,0.41999999,,210101
199910,112,210101,2,0.73000002,,210101
199308,124,210101,10,0.75,,210101
199905,808,210101,6,0.34999999,,210101
200009,40,210101,11,0.44999999,,210101
199812,808,210101,11,0.19,,210101
199308,901,210101,3,0.38999999,,210101
199507,183,210101,10,0.44999999,,210101
200307,85,210101,12,0.64999998,,210101
199601,4,210101,5,0.34999999,,210101
199407,9,210101,6,0.34999999,,210101
199202,96,210101,8,0.72000003,,210101
199412,132,210101,7,0.49000001,,210101
200208,8,210101,11,0.94999999,,210101
198909,28,210101,4,0.63999999,,210101
199211,802,210101,11,0.62,,210101
200112,808,210101,6,0.38999999,Q,210101
199005,47,210101,2,0.44,,210101
199503,203,210101,3,0.79000002,,210101
198803,5,210101,9,0.55000001,,210101
200001,802,210101,8,0.49000001,S,210101
200106,808,210101,7,0.34999999,,210101
200010,124,210101,2,0.73000002,,210101
198812,3,210101,8,0.44,,210101
199906,937,210101,10,0.44999999,,210101
199206,97,210101,12,0.43000001,,210101
199308,5,210101,7,0.81,,210101
200005,803,210101,7,0.64999998,,210101
199002,4,210101,13,0.54000002,,210101
200204,807,210101,11,0.38999999,,210101
199507,22,210101,3,0.62,,210101
199612,191,210101,3,0.64999998,C,210101
198906,4,210101,2,0.66000003,,210101
200401,803,210101,10,0.28,,210101
199104,8,210101,5,0.47,,210101
200008,802,210101,7,0.69,,210101
199206,127,210101,13,0.58999997,,210101
198810,18,210101,3,0.56999999,,210101
199312,183,210101,5,0.47,,210101
200006,808,210101,10,0.34999999,,210101
200201,801,210101,9,0.63,,210101
199601,191,210101,9,0.61000001,,210101
200202,802,210101,5,0.38999999,,210101
200312,802,210101,7,0.69999999,,210101
199311,11,210101,12,0.44999999,,210101
199006,78,210101,4,0.54000002,,210101
199109,117,210101,10,0.66000003,,210101
200307,952,210101,11,0.36000001,C,210101
199402,105,210101,9,0.69,,210101
198802,56,210101,9,0.41,,210101
198809,24,210101,12,0.43000001,,210101
199911,58,210101,3,0.81999999,,210101
199012,184,210101,9,0.62,,210101
199605,222,210101,3,0.72000003,,210101
199412,803,210101,4,0.25999999,,210101
199712,937,210101,13,0.41999999,,210101
199908,50,210101,2,0.88,,210101
199704,9,210101,3,0.55000001,,210101
198809,21,210101,4,0.56,,210101
199505,1,210101,3,0.51999998,,210101
200307,953,210101,7,0.40000001,,210101
200005,803,210101,9,0.20999999,,210101
198803,2,210101,2,0.41,,210101
200303,34,210101,8,0.88999999,R,210101
199712,262,210101,10,0.81,,210101
199111,24,210101,2,0.68000001,,210101
198805,9,210101,6,0.38999999,,210101
199807,937,210101,6,0.44999999,,210101
198812,14,210101,6,0.55000001,,210101
198810,3,210101,2,0.44999999,,210101
199411,114,210101,2,0.70999998,,210101
200108,801,210101,9,0.57999998,,210101
199301,111,210101,5,0.74000001,,210101
199806,807,210101,5,0.38999999,,210101
198903,11,210101,9,0.44,,210101
199001,5,210101,3,0.44,,210101
200310,963,210101,5,0.68000001,,210101
199807,803,210101,3,0.23,,210101
199312,4,210101,4,0.80000001,,210101
199011,53,210101,8,0.44999999,,210101
199205,4,210101,5,0.50999999,,210101
199606,61,210101,2,0.72000003,,210101
199512,191,210101,4,0.25999999,,210101
200302,802,210101,7,0.58999997,,210101
198903,2,210101,12,0.5,,210101
199603,911,210101,2,0.63,,210101
200310,937,210101,5,0.58999997,,210101
199508,49,210101,8,0.79000002,,210101
199207,803,210101,5,0.44999999,,210101
199403,8,210101,9,0.66000003,,210101
199603,191,210101,4,0.31,,210101
199210,156,210101,8,0.38999999,,210101
200210,50,210101,2,0.99000001,,210101
199706,21,210101,6,0.47,,210101
199805,50,210101,6,0.41999999,,210101
199312,901,210101,7,0.28999999,,210101
199102,24,210101,12,0.63,,210101
199005,65,210101,12,0.38999999,,210101
200002,801,210101,2,0.44999999,,210101
200101,160,210101,9,0.85000002,,210101
199209,22,210101,12,0.49000001,,210101
199001,3,210101,5,0.54000002,,210101
199509,901,210101,7,0.38999999,,210101
198807,29,210101,4,0.60000002,,210101
200211,937,210101,7,0.58999997,,210101
199611,801,210101,11,0.41999999,,210101
198807,4,210101,8,0.56,,210101
199902,112,210101,2,0.73000002,,210101
199911,88,210101,3,0.69,R,210101
199003,24,210101,12,0.57999998,,210101
199006,84,210101,7,0.44,,210101
199905,937,210101,4,0.44999999,,210101
199211,801,210101,2,0.41999999,,210101
200312,951,210101,9,0.41,,210101
198905,12,210101,11,0.57999998,,210101
199005,12,210101,12,0.74000001,,210101
199605,803,210101,3,0.27000001,,210101
200306,185,210101,2,0.97000003,,210101
199108,1,210101,11,0.55000001,,210101
199307,77,210101,4,0.79000002,,210101
199207,802,210101,8,0.49000001,,210101
199710,54,210101,2,0.73000002,,210101
199301,13,210101,12,0.50999999,,210101
199705,44,210101,2,0.79000002,,210101
200312,954,210101,5,0.44999999,,210101
199611,18,210101,9,0.64999998,,210101
198905,6,210101,8,0.47,,210101
200308,130,210101,2,0.66000003,,210101
199909,160,210101,9,0.80000001,,210101
200201,47,210101,9,0.75,,210101
200108,84,210101,9,1.01,,210101
200104,146,210101,9,0.56,,210101
200112,41,210101,12,0.76999998,,210101
199004,14,210101,6,0.60000002,,210101
198909,901,210101,5,0.40000001,,210101
199611,78,210101,3,0.94,,210101
200209,803,210101,7,0.68000001,,210101
198810,4,210101,8,0.56,,210101
199003,29,210101,3,0.49000001,,210101
200106,807,210101,9,0.34999999,,210101
199305,130,210101,8,0.75,,210101
200112,137,210101,3,0.38999999,,210101
199907,120,210101,13,0.49000001,,210101
198905,2,210101,2,0.56999999,,210101
199405,910,210101,4,0.47,,210101
199209,169,210101,3,0.81999999,,210101
200202,31,210101,4,0.75,,210101
198805,1,210101,6,0.56,,210101
199210,801,210101,8,0.62,,210101
199603,61,210101,2,0.72000003,,210101
199609,187,210101,8,0.76999998,,210101
199601,801,210101,12,0.38999999,,210101
199007,24,210101,11,0.68000001,,210101
199501,1,210101,2,0.49000001,,210101
199406,97,210101,12,0.51999998,,210101
200010,937,210101,10,0.49000001,,210101
199810,60,210101,7,0.80000001,,210101
200209,803,210101,12,0.58999997,,210101
198811,6,210101,12,0.41999999,,210101
199808,6,210101,2,0.75,,210101
198901,49,210101,8,0.57999998,,210101
199102,1,210101,5,0.51999998,,210101
198909,84,210101,7,0.63999999,,210101
199706,9,210101,3,0.55000001,,210101
199310,24,210101,11,0.75999999,,210101
199501,183,210101,10,0.49000001,C,210101
199407,189,210101,2,0.72000003,,210101
198804,2,210101,6,0.46000001,,210101
199909,22,210101,13,0.38999999,,210101
198803,40,210101,7,0.44,,210101
200004,56,210101,3,0.75,,210101
200205,32,210101,2,1.09,C,210101
199007,7,210101,10,0.47,,210101
200310,2,210101,2,0.69,,210101
199104,91,210101,2,0.64999998,,210101
200109,803,210101,10,0.20999999,,210101
200002,88,210101,3,0.55000001,S,210101
199008,106,210101,9,0.60000002,,210101
199209,801,210101,9,0.41999999,,210101
200111,803,210101,9,0.20999999,,210101
199612,177,210101,11,0.88999999,,210101
199007,18,210101,9,0.60000002,,210101
198810,24,210101,2,0.51999998,,210101
198911,8,210101,11,0.47,,210101
199902,107,210101,9,0.80000001,,210101
199711,901,210101,12,0.41999999,,210101
199202,802,210101,12,0.58999997,,210101
199103,113,210101,9,0.54000002,,210101
198809,1,210101,11,0.44999999,,210101
199702,129,210101,9,0.70999998,,210101
200305,953,210101,11,0.41999999,,210101
199710,114,210101,2,0.73000002,,210101
198807,31,210101,6,0.41999999,,210101
200109,801,210101,11,0.34999999,,210101
199808,939,210101,3,0.23,,210101
199305,127,210101,13,0.64999998,,210101
199205,97,210101,12,0.43000001,,210101
199504,5,210101,7,0.81,,210101
200312,30,210101,5,0.73000002,,210101
199107,1,210101,12,0.55000001,,210101
199703,802,210101,3,0.41999999,,210101
198805,20,210101,7,0.41999999,,210101
199608,108,210101,3,0.62,,210101
199305,802,210101,10,0.58999997,,210101
199302,803,210101,5,0.38999999,,210101
198912,1,210101,12,0.5,,210101
199110,2,210101,11,0.43000001,,210101
199605,801,210101,3,0.41999999,,210101
198811,4,210101,8,0.50999999,,210101
199412,8,210101,10,0.75,,210101
200005,807,210101,9,0.38999999,Q,210101
199802,50,210101,9,0.72000003,,210101
199105,8,210101,12,0.72000003,,210101
199310,801,210101,11,0.38999999,,210101
198912,1,210101,12,0.40000001,,210101
200105,129,210101,2,0.69,Q,210101
199006,34,210101,3,0.44,,210101
199904,39,210101,8,0.73000002,,210101
199709,63,210101,2,0.47,,210101
199504,181,210101,9,0.75,,210101
198903,48,210101,12,0.47,,210101
199005,12,210101,11,0.60000002,,210101
200308,20,210101,7,0.44,,210101
199009,24,210101,2,0.64999998,,210101
200201,10,210101,4,0.82999998,,210101
199001,4,210101,9,0.41,,210101
199904,802,210101,8,0.63,R,210101
199910,50,210101,4,0.67000002,,210101
199110,1,210101,9,0.38999999,,210101
200307,961,210101,3,0.63,,210101
199708,27,210101,3,0.28999999,S,210101
199102,72,210101,4,0.47,,210101
199409,169,210101,4,0.28999999,,210101
199512,191,210101,3,0.63,,210101
199401,24,210101,11,0.77999997,,210101
199012,3,210101,5,0.56,,210101
199411,185,210101,11,0.55000001,,210101
199010,901,210101,3,0.44999999,,210101
199206,189,210101,2,0.67000002,,210101
199110,105,210101,9,0.70999998,,210101
198901,29,210101,3,0.47,,210101
198903,2,210101,10,0.44,,210101
199806,78,210101,3,0.93000001,,210101
200306,951,210101,8,0.36000001,,210101
200208,807,210101,2,0.38999999,,210101
199003,81,210101,10,0.60000002,,210101
199703,910,210101,11,0.41999999,,210101
199004,4,210101,2,0.60000002,,210101
199408,4,210101,12,0.38999999,,210101
199304,911,210101,9,0.60000002,,210101
200105,937,210101,2,0.58999997,,210101
200311,104,210101,12,0.80000001,,210101
199008,7,210101,3,0.46000001,,210101
200108,61,210101,2,0.55000001,,210101
199111,9,210101,13,0.58999997,,210101
199301,901,210101,3,0.38999999,,210101
199607,67,210101,8,0.69,,210101
199207,803,210101,7,0.51999998,,210101
200206,39,210101,8,0.79000002,,210101
200304,962,210101,4,0.63,,210101
199801,280,210101,9,0.58999997,,210101
199009,3,210101,5,0.54000002,,210101
199110,14,210101,6,0.63999999,,210101
199107,45,210101,7,0.73000002,,210101
199509,160,210101,9,0.44999999,,210101
200201,130,210101,2,0.66000003,,210101
199301,911,210101,11,0.60000002,C,210101
199005,4,210101,12,0.46000001,,210101
198903,47,210101,3,0.56,,210101
199003,1,210101,3,0.44,,210101
199308,193,210101,2,0.76999998,,210101
199103,169,210101,3,0.49000001,,210101
199408,926,210101,10,0.38999999,,210101
198807,47,210101,2,0.47,,210101
199912,183,210101,4,0.56999999,,210101
199312,802,210101,3,0.64999998,,210101
200201,52,210101,2,0.58999997,,210101
200010,803,210101,7,0.64999998,,210101
199208,16,210101,9,0.54000002,,210101
199610,73,210101,3,0.47,,210101
199503,149,210101,10,0.75,,210101
199105,64,210101,9,0.43000001,,210101
199212,147,210101,12,0.58999997,,210101
199310,182,210101,3,0.69,,210101
199105,910,210101,2,0.47,,210101
198811,7,210101,10,0.43000001,,210101
199910,803,210101,9,0.17,,210101
199407,1,210101,8,0.69,,210101
198806,3,210101,11,0.41,,210101
199309,206,210101,4,0.81,,210101
199810,803,210101,11,0.23,,210101
200303,801,210101,7,0.57999998,,210101
199807,801,210101,3,0.34999999,,210101
199403,1,210101,10,0.49000001,,210101
199002,1,210101,2,0.62,,210101
199412,77,210101,4,0.69,,210101
199107,133,210101,7,0.56999999,,210101
199408,926,210101,13,0.38999999,,210101
199807,801,210101,7,0.63,,210101
199009,13,210101,12,0.44,,210101
198911,11,210101,9,0.44,,210101
198910,9,210101,13,0.51999998,,210101
200203,55,210101,7,0.62,,210101
199302,94,210101,3,0.77999997,,210101
198901,10,210101,3,0.44,,210101
199802,807,210101,2,0.41999999,,210101
199305,41,210101,6,0.81999999,,210101
199711,911,210101,5,0.49000001,,210101
200207,113,210101,6,0.81999999,,210101
199011,159,210101,3,0.44999999,,210101
200209,941,210101,4,0.58999997,,210101
200012,56,210101,6,0.58999997,,210101
199410,926,210101,13,0.38999999,,210101
200201,802,210101,8,0.58999997,S,210101
199804,106,210101,3,0.33000001,Q,210101
200004,184,210101,3,0.98000002,,210101
200211,156,210101,4,0.94999999,,210101
198810,41,210101,6,0.51999998,,210101
199507,230,210101,3,0.62,,210101
198901,1,210101,4,0.44,,210101
199906,58,210101,3,0.81999999,,210101
199710,84,210101,9,0.94999999,,210101
199506,105,210101,3,0.88999999,,210101
199306,120,210101,10,0.79000002,,210101
198806,5,210101,10,0.47,,210101
199408,182,210101,4,0.47999999,,210101
199412,911,210101,12,0.60000002,,210101
199112,1,210101,2,0.54000002,,210101
199604,17,210101,12,0.86000001,,210101
198807,1,210101,5,0.57999998,,210101
199009,21,210101,3,0.44,,210101
199012,20,210101,3,0.46000001,,210101
199207,801,210101,9,0.41999999,,210101
199109,8,210101,11,0.55000001,,210101
200309,941,210101,11,0.63999999,,210101
199808,9,210101,10,0.41999999,,210101
200303,14,210101,5,0.98000002,,210101
198903,12,210101,9,0.38999999,,210101
198809,136,210101,3,0.47999999,,210101
199110,5,210101,2,0.64999998,,210101
198909,10,210101,3,0.41999999,,210101
198912,13,210101,12,0.47,,210101
200307,30,210101,5,0.69,Q,210101
199501,13,210101,6,0.89999998,,210101
199506,169,210101,12,0.79000002,,210101
199410,802,210101,3,0.38999999,,210101
199303,249,210101,13,0.75999999,,210101
199608,25,210101,11,0.77999997,,210101
199711,44,210101,2,0.80000001,,210101
199806,802,210101,5,0.38999999,,210101
199806,203,210101,3,0.80000001,,210101
199501,911,210101,2,0.60000002,,210101
198804,7,210101,10,0.41999999,,210101
199206,122,210101,3,0.69999999,,210101
200109,113,210101,9,0.91000003,,210101
200007,56,210101,6,0.58999997,,210101
199810,939,210101,8,0.23,,210101
199006,14,210101,13,0.62,,210101
199905,801,210101,8,0.34999999,,210101
199307,125,210101,6,0.81,,210101
199202,3,210101,4,0.77999997,,210101
198911,3,210101,12,0.49000001,,210101
198811,1,210101,5,0.5,,210101
198912,8,210101,6,0.51999998,,210101
199610,213,210101,7,0.41999999,,210101
199006,1,210101,9,0.41999999,,210101
199601,161,210101,12,0.44999999,,210101
198802,21,210101,4,0.55000001,,210101
199902,807,210101,12,0.38999999,,210101
199809,43,210101,7,0.56999999,,210101
199010,4,210101,10,0.46000001,,210101
200308,954,210101,7,0.38999999,,210101
200309,78,210101,9,0.38999999,,210101
199004,80,210101,10,0.50999999,,210101
199110,91,210101,2,0.47,,210101
198903,2,210101,12,0.40000001,,210101
199710,937,210101,10,0.41999999,,210101
199306,802,210101,10,0.51999998,,210101
199105,11,210101,11,0.64999998,,210101
199803,87,210101,6,0.41999999,,210101
198907,7,210101,10,0.46000001,,210101
198907,5,210101,7,0.47999999,,210101
199104,1,210101,7,0.57999998,,210101
199204,910,210101,7,0.44999999,,210101
198904,126,210101,8,0.57999998,,210101
199809,206,210101,4,0.92000002,,210101
199212,68,210101,2,0.73000002,,210101
199506,33,210101,7,0.58999997,,210101
199001,39,210101,12,0.50999999,,210101
199201,160,210101,4,0.47,,210101
199401,801,210101,12,0.49000001,,210101
200303,954,210101,5,0.38999999,,210101
199603,802,210101,12,0.62,,210101
200007,802,210101,7,0.69,,210101
199211,87,210101,9,0.64999998,,210101
198812,47,210101,2,0.44,,210101
199412,9,210101,3,0.82999998,,210101
199803,801,210101,9,0.55000001,,210101
199104,92,210101,12,0.64999998,,210101
200009,802,210101,2,0.64999998,,210101
199112,1,210101,9,0.47,,210101
199508,911,210101,7,0.63,,210101
199806,803,210101,11,0.23,,210101
199512,125,210101,6,0.81,,210101
199406,901,210101,2,0.28999999,,210101
200202,803,210101,11,0.25,S,210101
199405,1,210101,5,0.49000001,,210101
199612,911,210101,6,0.63,,210101
199303,802,210101,2,0.50999999,,210101
199705,15,210101,10,0.38999999,S,210101
199203,51,210101,11,0.69,,210101
200309,953,210101,6,0.44999999,,210101
199002,1,210101,4,0.44,,210101
199709,112,210101,2,0.72000003,,210101
199011,1,210101,2,0.47999999,,210101
198912,6,210101,7,0.60000002,,210101
199712,179,210101,8,0.72000003,,210101
199701,67,210101,8,0.69,,210101
199204,125,210101,3,0.55000001,,210101
199110,1,210101,13,0.66000003,,210101
199601,93,210101,8,0.88,,210101
199007,1,210101,11,0.56999999,,210101
199311,132,210101,4,0.60000002,,210101
199508,136,210101,4,0.75,,210101
199304,1,210101,8,0.63999999,,210101
199109,133,210101,12,0.47,,210101
199603,23,210101,3,0.41999999,,210101
199001,5,210101,9,0.60000002,,210101
199010,13,210101,12,0.44,,210101
199710,34,210101,2,1.2,,210101
200307,53,210101,12,0.87,,210101
199701,203,210101,3,0.79000002,,210101
199804,124,210101,3,0.88999999,,210101
200311,73,210101,4,0.79000002,,210101
199104,901,210101,7,0.47,,210101
198810,11,210101,12,0.44,,210101
198908,31,210101,6,0.44,,210101
199010,7,210101,10,0.49000001,,210101
198909,33,210101,4,0.63999999,,210101
199209,189,210101,2,0.67000002,,210101
198904,11,210101,7,0.44,,210101
200002,803,210101,8,0.43000001,,210101
199111,143,210101,2,0.49000001,,210101
198807,6,210101,5,0.57999998,,210101
199502,801,210101,7,0.58999997,,210101
198904,41,210101,6,0.57999998,,210101
200101,112,210101,11,0.95999998,,210101
200302,941,210101,3,0.58999997,,210101
199407,81,210101,11,0.85000002,,210101
200312,954,210101,3,0.44999999,,210101
199012,24,210101,12,0.60000002,,210101
198904,33,210101,4,0.63999999,,210101
199908,939,210101,12,0.17,,210101
199511,1,210101,2,0.38999999,,210101
199401,189,210101,2,0.72000003,,210101
200205,39,210101,8,0.79000002,,210101
199112,16,210101,13,0.58999997,,210101
199005,18,210101,9,0.60000002,,210101
199106,1,210101,3,0.49000001,,210101
199412,52,210101,11,0.52999997,,210101
199211,901,210101,7,0.38999999,,210101
200102,22,210101,13,0.55000001,,210101
199009,147,210101,9,0.44,,210101
199312,1,210101,9,0.38999999,,210101
199507,311,210101,12,0.38999999,,210101
198802,1,210101,7,0.41,,210101
200201,49,210101,2,0.99000001,,210101
199311,149,210101,10,0.75,,210101
199310,1,210101,9,0.47999999,,210101
199012,29,210101,3,0.50999999,,210101
198912,3,210101,11,0.37,,210101
198809,41,210101,5,0.56,,210101
200101,129,210101,2,0.69,,210101
198910,3,210101,3,0.49000001,,210101
198912,20,210101,3,0.46000001,,210101
200312,27,210101,7,1.0700001,,210101
198807,1,210101,3,0.41999999,,210101
199701,81,210101,6,0.69,,210101
199210,911,210101,4,0.57999998,,210101
199111,8,210101,12,0.72000003,,210101
200302,808,210101,5,0.38,,210101
198809,6,210101,3,0.58999997,,210101
198911,106,210101,9,0.62,,210101
200111,937,210101,7,0.58999997,,210101
200101,174,210101,5,0.49000001,,210101
199211,121,210101,2,0.38999999,,210101
199708,910,210101,3,0.41999999,,210101
198811,8,210101,2,0.56,,210101
198812,4,210101,13,0.56999999,,210101
200309,941,210101,7,0.63999999,,210101
200101,808,210101,7,0.34999999,,210101
198905,53,210101,9,0.37,,210101
199006,5,210101,2,0.60000002,,210101
198904,901,210101,2,0.44,,210101
199511,136,210101,4,0.75,,210101
200307,952,210101,8,0.36000001,C,210101
199508,213,210101,7,0.38999999,,210101
200010,937,210101,9,0.49000001,,210101
199807,70,210101,2,0.75,,210101
199401,3,210101,4,0.85000002,,210101
199011,80,210101,10,0.52999997,,210101
199311,10,210101,6,0.81,,210101
199610,911,210101,9,0.63,,210101
198803,14,210101,5,0.47,,210101
200306,963,210101,7,0.64999998,,210101
198910,27,210101,5,0.62,,210101
199809,803,210101,11,0.23,,210101
199411,15,210101,10,0.62,,210101
199512,911,210101,10,0.63,,210101
199603,67,210101,8,0.70999998,,210101
199403,33,210101,7,0.55000001,Q,210101
199308,182,210101,4,0.47999999,,210101
200307,133,210101,13,0.69,Q,210101
199512,198,210101,2,0.38999999,,210101
199102,1,210101,5,0.62,,210101
200103,937,210101,7,0.49000001,,210101
200203,937,210101,6,0.58999997,,210101
200205,9,210101,3,0.88999999,R,210101
199106,2,210101,12,0.47999999,,210101
199207,2,210101,2,0.49000001,,210101
199104,1,210101,8,0.57999998,,210101
198912,1,210101,6,0.43000001,,210101
200208,941,210101,11,0.58999997,,210101
199108,2,210101,12,0.47999999,,210101
199002,42,210101,7,0.47,,210101
198909,90,210101,5,0.66000003,,210101
200310,963,210101,3,0.68000001,,210101
199902,2,210101,3,0.43000001,,210101
199408,3,210101,7,0.69999999,,210101
199604,901,210101,10,0.41999999,,210101
200303,803,210101,6,0.81999999,,210101
199512,132,210101,4,0.51999998,,210101
199501,41,210101,6,0.81999999,,210101
199601,136,210101,4,0.75,,210101
199409,910,210101,4,0.47,,210101
199211,802,210101,3,0.66000003,,210101
198804,2,210101,12,0.43000001,,210101
199807,801,210101,9,0.55000001,,210101
199607,222,210101,3,0.72000003,,210101
200205,807,210101,7,0.38999999,,210101
200204,113,210101,9,0.94999999,,210101
199207,901,210101,7,0.38999999,,210101
198907,10,210101,7,0.57999998,,210101
200004,50,210101,3,1.02,,210101
